return_id,order_id,product_id,qty,reason,processed_date,refund_amount
RT_9b4a1422c8b4e65d9ab330d8d32deddf,9b4a1422c8b4e65d9ab330d8d32deddf,,1,canceled/unavailable,2017-07-09,90.46
RT_190cce77a8a1f436ff7bb2e684906449,190cce77a8a1f436ff7bb2e684906449,,1,canceled/unavailable,2017-10-31,75.44
RT_e28fb6cbf050a8cde2b9af4ae94f3241,e28fb6cbf050a8cde2b9af4ae94f3241,,1,canceled/unavailable,2017-07-11,799.23
RT_73628c6d02ed8f6134d9752cd7b83c2a,73628c6d02ed8f6134d9752cd7b83c2a,,1,canceled/unavailable,2018-02-14,226.23
RT_4493ce8729200aed0eca9d3ae8bcc57c,4493ce8729200aed0eca9d3ae8bcc57c,,1,canceled/unavailable,2017-02-02,192.77
RT_298787a86f7ed145b210dfa7262fca2f,298787a86f7ed145b210dfa7262fca2f,,1,canceled/unavailable,2018-08-02,35.09
RT_4188e271c401875d724b4e9ee6fe7206,4188e271c401875d724b4e9ee6fe7206,,1,canceled/unavailable,2017-12-10,302.79
RT_b9fffd14dc2869d69f441ff3c8f34bab,b9fffd14dc2869d69f441ff3c8f34bab,,1,canceled/unavailable,2017-04-08,98.9
RT_454a297f19c15e3f7a16c16961029402,454a297f19c15e3f7a16c16961029402,,1,canceled/unavailable,2018-06-15,213.05
RT_f62f01ec64c6b221f926ba560907d8f7,f62f01ec64c6b221f926ba560907d8f7,,1,canceled/unavailable,2017-02-14,327.19
RT_eb278cfbeefc0a9180876153de58d693,eb278cfbeefc0a9180876153de58d693,,1,canceled/unavailable,2018-02-09,95.32
RT_f0eadb6ba0382197c2f94afe7d95e60e,f0eadb6ba0382197c2f94afe7d95e60e,,1,canceled/unavailable,2017-11-24,32.0
RT_3f5d83fd2c551b9eeac583644c97ad09,3f5d83fd2c551b9eeac583644c97ad09,,1,canceled/unavailable,2018-04-13,537.18
RT_0197416059c0e56b5344bf2188066317,0197416059c0e56b5344bf2188066317,,1,canceled/unavailable,2018-07-26,421.61
RT_131ca8643d9f990f2ab26e3a33ec7950,131ca8643d9f990f2ab26e3a33ec7950,,1,canceled/unavailable,2017-04-09,214.16
RT_7dfff541b2a848ecb18ceb83d02bfa6a,7dfff541b2a848ecb18ceb83d02bfa6a,,1,canceled/unavailable,2018-03-23,145.69
RT_1aba68837cfafa9cc4bba58efee87d4a,1aba68837cfafa9cc4bba58efee87d4a,,1,canceled/unavailable,2017-10-23,69.78
RT_1d911134e95ec6f299e80fe19b5b88c5,1d911134e95ec6f299e80fe19b5b88c5,,1,canceled/unavailable,2018-08-05,50.24
RT_da7af77d5f98212a8c1ad0b1c552f102,da7af77d5f98212a8c1ad0b1c552f102,,1,canceled/unavailable,2017-07-16,464.34
RT_ded456690bcb2ffd4def86541479037f,ded456690bcb2ffd4def86541479037f,,1,canceled/unavailable,2018-08-24,56.4
RT_bea39233e56405aa80613120fa0faae9,bea39233e56405aa80613120fa0faae9,,1,canceled/unavailable,2017-07-04,94.06
RT_779078ac80552fa400b11c285d16e4fa,779078ac80552fa400b11c285d16e4fa,,1,canceled/unavailable,2017-06-13,293.4
RT_058e0a8627dc25b49eae4ce6ca658cb8,058e0a8627dc25b49eae4ce6ca658cb8,,1,canceled/unavailable,2018-05-10,1152.62
RT_cf52c3631e531c83e5f92681b933a521,cf52c3631e531c83e5f92681b933a521,,1,canceled/unavailable,2017-02-18,721.7099999999999
RT_2ff205d5135b1c7763c6561d2643df51,2ff205d5135b1c7763c6561d2643df51,,1,canceled/unavailable,2017-03-23,380.66
RT_c2dd3125d2c742a487adbbd0704b4775,c2dd3125d2c742a487adbbd0704b4775,,1,canceled/unavailable,2017-09-16,164.54
RT_e0b4e92a39bc8b93bc4ff121772819ea,e0b4e92a39bc8b93bc4ff121772819ea,,1,canceled/unavailable,2018-02-01,53.58
RT_94bce2ab6f38b41d29ebbd9d755677bf,94bce2ab6f38b41d29ebbd9d755677bf,,1,canceled/unavailable,2017-07-09,464.59
RT_1057bf6391c17f9b6960dd996029e1dc,1057bf6391c17f9b6960dd996029e1dc,,1,canceled/unavailable,2017-07-29,166.67
RT_dbe1de9b04777a1c1bf05fd0aeebde9a,dbe1de9b04777a1c1bf05fd0aeebde9a,,1,canceled/unavailable,2017-06-07,173.58
RT_d8b293a9c747dbce4a60f6c0bca37dd7,d8b293a9c747dbce4a60f6c0bca37dd7,,1,canceled/unavailable,2018-02-09,82.78
RT_3e70edc835c9b04809623f518a513d00,3e70edc835c9b04809623f518a513d00,,1,canceled/unavailable,2017-02-22,540.53
RT_fe9aa3b22b4d65ccbaffb57984bc12fb,fe9aa3b22b4d65ccbaffb57984bc12fb,,1,canceled/unavailable,2017-11-14,47.68
RT_04a2ba381317648726f46210a46ece95,04a2ba381317648726f46210a46ece95,,1,canceled/unavailable,2018-08-09,85.71
RT_76d18695761c18ab2f2a9f6f1b3ea3e5,76d18695761c18ab2f2a9f6f1b3ea3e5,,1,canceled/unavailable,2017-09-24,146.47
RT_85a22eb264ad44ff56c4955a66876fed,85a22eb264ad44ff56c4955a66876fed,,1,canceled/unavailable,2017-11-20,68.52999999999999
RT_30a3bac324f40459c6d1a739bc811506,30a3bac324f40459c6d1a739bc811506,,1,canceled/unavailable,2017-10-17,117.93
RT_3257d333ee8b3f21786b6270940d1fd4,3257d333ee8b3f21786b6270940d1fd4,,1,canceled/unavailable,2017-02-13,171.85
RT_ea3a810bd6c5d5c071b28fcb8e39b9e7,ea3a810bd6c5d5c071b28fcb8e39b9e7,,1,canceled/unavailable,2018-01-22,158.3
RT_96b947c986b42f213c9e6b8ccccedb89,96b947c986b42f213c9e6b8ccccedb89,,1,canceled/unavailable,2018-07-30,459.63
RT_8d171a848151e69e8f090fdbb50d4010,8d171a848151e69e8f090fdbb50d4010,,1,canceled/unavailable,2018-02-13,108.0
RT_c60a44d6c46309c86882ffce00a0b412,c60a44d6c46309c86882ffce00a0b412,,1,canceled/unavailable,2017-02-15,192.96
RT_735458a5d288ba55c03a10cb1b2dd481,735458a5d288ba55c03a10cb1b2dd481,,1,canceled/unavailable,2018-05-03,640.89
RT_36be874974d3616f9a1a763d0ac1d655,36be874974d3616f9a1a763d0ac1d655,,1,canceled/unavailable,2017-08-13,31.75
RT_1dbe2e0c5594a384eac781a7e46c6011,1dbe2e0c5594a384eac781a7e46c6011,,1,canceled/unavailable,2017-10-27,72.08
RT_0a0e76ba55e310fd24657a1f532b97c1,0a0e76ba55e310fd24657a1f532b97c1,,1,canceled/unavailable,2018-06-24,206.98
RT_5b9680f27b5067afded00b23f9cb4d61,5b9680f27b5067afded00b23f9cb4d61,,1,canceled/unavailable,2017-03-21,29.42
RT_20ff9b4b339b20ef47cfcda736a17a52,20ff9b4b339b20ef47cfcda736a17a52,,1,canceled/unavailable,2018-01-11,257.92
RT_1982a20c2a9d116da964e488d59eebe7,1982a20c2a9d116da964e488d59eebe7,,1,canceled/unavailable,2017-02-08,34.37
RT_8eeaa67e826a9308e63f4436bf00a8f2,8eeaa67e826a9308e63f4436bf00a8f2,,1,canceled/unavailable,2018-01-05,54.05
RT_489b43fc6f7840318ee5d83ee35b86c1,489b43fc6f7840318ee5d83ee35b86c1,,1,canceled/unavailable,2017-03-06,70.16
RT_b059ee4de278302d550a3035c4cdb740,b059ee4de278302d550a3035c4cdb740,,1,canceled/unavailable,2018-10-16,222.03
RT_1768e7971ac449abce2917f608c8a69f,1768e7971ac449abce2917f608c8a69f,,1,canceled/unavailable,2017-03-15,148.98
RT_52267d8c7f4a0227294efd0ef23fcefb,52267d8c7f4a0227294efd0ef23fcefb,,1,canceled/unavailable,2018-01-21,37.68
RT_c224c9c2f8598269441c76eca7720448,c224c9c2f8598269441c76eca7720448,,1,canceled/unavailable,2017-11-21,484.68
RT_2922d9dd6672241cb658a40bf507e4b1,2922d9dd6672241cb658a40bf507e4b1,,1,canceled/unavailable,2018-07-11,111.98
RT_f05fbff4a434f4d0c1e09000bf45f06f,f05fbff4a434f4d0c1e09000bf45f06f,,1,canceled/unavailable,2017-06-10,84.92
RT_4af4d191d7e83818829a9af9ea7fcdfc,4af4d191d7e83818829a9af9ea7fcdfc,,1,canceled/unavailable,2017-07-02,88.02
RT_6e27f04e8947d6be930769e3ce557bdf,6e27f04e8947d6be930769e3ce557bdf,,1,canceled/unavailable,2017-03-05,35.96
RT_0623dbbd06c0d4059dbfefab8748a491,0623dbbd06c0d4059dbfefab8748a491,,1,canceled/unavailable,2018-08-20,137.06
RT_2015fdddda0f27eaf4ebdf451d70a41e,2015fdddda0f27eaf4ebdf451d70a41e,,1,canceled/unavailable,2017-10-19,79.19
RT_e5812a30b6ae5ceaae29fdb7920e7853,e5812a30b6ae5ceaae29fdb7920e7853,,1,canceled/unavailable,2018-07-30,53.48
RT_9eb45b0aa6ff6baf71a20c68414f8089,9eb45b0aa6ff6baf71a20c68414f8089,,1,canceled/unavailable,2017-07-19,260.49
RT_05c852fbe20c108caf9f479633cbe088,05c852fbe20c108caf9f479633cbe088,,1,canceled/unavailable,2018-07-12,2345.03
RT_65df8539acbce2e41ba3a4a3ce0a3470,65df8539acbce2e41ba3a4a3ce0a3470,,1,canceled/unavailable,2017-06-07,257.21
RT_574f906eedf477adaf3507222887d81f,574f906eedf477adaf3507222887d81f,,1,canceled/unavailable,2018-06-03,154.53
RT_a3ef7e4271c9088cf2d3de8305ef2355,a3ef7e4271c9088cf2d3de8305ef2355,,1,canceled/unavailable,2017-11-03,18.37
RT_5d80dfb48f5c62fe1cbd194b1b6f57bd,5d80dfb48f5c62fe1cbd194b1b6f57bd,,1,canceled/unavailable,2017-12-04,31.93
RT_4a42846a6eed9d15714fe30181399f2a,4a42846a6eed9d15714fe30181399f2a,,1,canceled/unavailable,2017-02-17,34.37
RT_0148d3df00cebda592d4e5f966e300cc,0148d3df00cebda592d4e5f966e300cc,,1,canceled/unavailable,2017-08-19,86.9
RT_e1cbcc0a628610d3a838acf58bb4a8a5,e1cbcc0a628610d3a838acf58bb4a8a5,,1,canceled/unavailable,2018-07-31,103.72
RT_92fca7ed7b7df4695007bd7f227e3333,92fca7ed7b7df4695007bd7f227e3333,,1,canceled/unavailable,2017-02-01,52.57
RT_e444dbf63e18f98c43c81f5ccc7ef8a0,e444dbf63e18f98c43c81f5ccc7ef8a0,,1,canceled/unavailable,2017-09-25,25.2
RT_cd80f267aabc7357c2caaa8848e1cd3c,cd80f267aabc7357c2caaa8848e1cd3c,,1,canceled/unavailable,2017-12-07,152.31
RT_c49e86b525c30f1b55eaf9abbc9837a6,c49e86b525c30f1b55eaf9abbc9837a6,,1,canceled/unavailable,2017-12-06,110.24
RT_c80cc9af6bd1c32747e2f79bc4ad031e,c80cc9af6bd1c32747e2f79bc4ad031e,,1,canceled/unavailable,2018-06-23,79.52
RT_4603cc4d4654635e3c16a1ac226036f4,4603cc4d4654635e3c16a1ac226036f4,,1,canceled/unavailable,2017-10-12,197.01
RT_dbe2d1c6c34f5c31bb6736e1720c9b7e,dbe2d1c6c34f5c31bb6736e1720c9b7e,,1,canceled/unavailable,2018-08-28,34.83
RT_a327b5ecc65060cc462211724d715367,a327b5ecc65060cc462211724d715367,,1,canceled/unavailable,2017-12-08,447.8
RT_9710f97e7fb3ccd742ef8b5270d8d78f,9710f97e7fb3ccd742ef8b5270d8d78f,,1,canceled/unavailable,2018-07-23,70.43
RT_f3988a6f6afe000b1617ab4429c5396c,f3988a6f6afe000b1617ab4429c5396c,,1,canceled/unavailable,2017-07-11,249.14
RT_1985dcd0eb8cb683615c1d2b8f324572,1985dcd0eb8cb683615c1d2b8f324572,,1,canceled/unavailable,2018-05-01,822.78
RT_cc6c9b89f70b32d7fe075718e0fc58e7,cc6c9b89f70b32d7fe075718e0fc58e7,,1,canceled/unavailable,2018-01-27,236.0
RT_750ed62dff96bf5713b8c6a6bbfdc948,750ed62dff96bf5713b8c6a6bbfdc948,,1,canceled/unavailable,2018-05-28,189.96
RT_a59c87e726e3c78e26769a422a140bd3,a59c87e726e3c78e26769a422a140bd3,,1,canceled/unavailable,2018-02-10,85.68
RT_d43302fdeb00a216e03f8c14c1aa95c5,d43302fdeb00a216e03f8c14c1aa95c5,,1,canceled/unavailable,2018-04-13,537.18
RT_76d85afd545b8fc877273a68455675c1,76d85afd545b8fc877273a68455675c1,,1,canceled/unavailable,2017-11-08,173.82
RT_b17fd4c033b06e8d888de8ea6105ef9d,b17fd4c033b06e8d888de8ea6105ef9d,,1,canceled/unavailable,2017-03-20,103.1
RT_7806407a20e7d38caef6b35ea7757142,7806407a20e7d38caef6b35ea7757142,,1,canceled/unavailable,2017-11-14,258.0
RT_9f24a452d2f08d94503f8755cc845362,9f24a452d2f08d94503f8755cc845362,,1,canceled/unavailable,2017-09-04,188.38
RT_ae60d8ce9aa713ec6cc02a1b15e6759e,ae60d8ce9aa713ec6cc02a1b15e6759e,,1,canceled/unavailable,2017-05-30,120.49
RT_cb4a79c1e6c9ae44302861e7602cc449,cb4a79c1e6c9ae44302861e7602cc449,,1,canceled/unavailable,2017-12-06,66.02
RT_6e7f938e1ebc4eb4b205b2ad66c5525d,6e7f938e1ebc4eb4b205b2ad66c5525d,,1,canceled/unavailable,2017-09-12,402.06
RT_80f0181edc2f4a5bd3384a3c39a83cee,80f0181edc2f4a5bd3384a3c39a83cee,,1,canceled/unavailable,2018-01-14,61.19
RT_091deda616c370d63f0bf9a3f525fb34,091deda616c370d63f0bf9a3f525fb34,,1,canceled/unavailable,2017-08-11,95.8
RT_b2f39212b22fb44dc0d57cdd6d1790dc,b2f39212b22fb44dc0d57cdd6d1790dc,,1,canceled/unavailable,2017-05-09,102.03
RT_9b4fc5c379134e1329bd48641ba285e3,9b4fc5c379134e1329bd48641ba285e3,,1,canceled/unavailable,2017-07-24,670.04
RT_1f9624a22a45c44073523bcf6f1c47a2,1f9624a22a45c44073523bcf6f1c47a2,,1,canceled/unavailable,2017-07-31,114.33
RT_9192399976bb077688f5cf72fc8ab37b,9192399976bb077688f5cf72fc8ab37b,,1,canceled/unavailable,2017-10-30,88.55
RT_dba741d70126a95feb85435175370edc,dba741d70126a95feb85435175370edc,,1,canceled/unavailable,2018-01-24,86.83
RT_5e0eae0316373e1459c05b539e18f060,5e0eae0316373e1459c05b539e18f060,,1,canceled/unavailable,2018-01-26,27.68
RT_cb599c234fc71be7c137179b6d473a30,cb599c234fc71be7c137179b6d473a30,,1,canceled/unavailable,2018-01-30,51.0
RT_6c15888cd708d4c1487eb36753212d69,6c15888cd708d4c1487eb36753212d69,,1,canceled/unavailable,2018-03-07,42.03
RT_799dc0fd216e2a8e571a2684ddb6f940,799dc0fd216e2a8e571a2684ddb6f940,,1,canceled/unavailable,2016-10-05,140.99
RT_9a31fd9d697e9670777501f720773fd9,9a31fd9d697e9670777501f720773fd9,,1,canceled/unavailable,2018-02-15,1191.5
RT_c08dd05931abd8cb08aad3d31e39bfed,c08dd05931abd8cb08aad3d31e39bfed,,1,canceled/unavailable,2018-02-22,1423.52
RT_afed0d88ec7753e7be8744bb66e860d1,afed0d88ec7753e7be8744bb66e860d1,,1,canceled/unavailable,2018-08-02,164.32
RT_dd3346a58fc7d6db3cb6f403c325ead9,dd3346a58fc7d6db3cb6f403c325ead9,,1,canceled/unavailable,2018-01-21,198.8
RT_dc7a419b3cd13b51c38ff9442dfd4009,dc7a419b3cd13b51c38ff9442dfd4009,,1,canceled/unavailable,2017-03-21,76.11
RT_14904245b311483b6886be3c2e717e76,14904245b311483b6886be3c2e717e76,,1,canceled/unavailable,2018-02-12,72.67
RT_9e99d220ca1057d22b317d36cf203620,9e99d220ca1057d22b317d36cf203620,,1,canceled/unavailable,2018-01-03,160.76
RT_cfdfd7862e532c4ec1ed1c6a1b56d320,cfdfd7862e532c4ec1ed1c6a1b56d320,,1,canceled/unavailable,2018-09-03,197.55
RT_2636c69e57fce1b3a556b70f1acd1192,2636c69e57fce1b3a556b70f1acd1192,,1,canceled/unavailable,2017-03-01,224.42
RT_3f2467ae6b5a92494a59e95de0d79ba8,3f2467ae6b5a92494a59e95de0d79ba8,,1,canceled/unavailable,2018-01-21,28.46
RT_756fc608f67478946b31c752681f27be,756fc608f67478946b31c752681f27be,,1,canceled/unavailable,2018-08-14,103.34
RT_d15a203ea25983a3a17ec382a8a9122e,d15a203ea25983a3a17ec382a8a9122e,,1,canceled/unavailable,2017-03-28,105.22
RT_c12c13ee9d5307f765798632ef70d689,c12c13ee9d5307f765798632ef70d689,,1,canceled/unavailable,2017-05-06,97.34
RT_fc55691eabf7bd6d38e8d49b4cdd8629,fc55691eabf7bd6d38e8d49b4cdd8629,,1,canceled/unavailable,2017-06-07,92.78
RT_baec85e7fa005a17b89b8bf93300cb5f,baec85e7fa005a17b89b8bf93300cb5f,,1,canceled/unavailable,2018-01-12,16.95
RT_bb0bb419d930e4bc8c823fc4379347fb,bb0bb419d930e4bc8c823fc4379347fb,,1,canceled/unavailable,2017-10-30,40.09
RT_1e792fcdefb0bb34325cdc1dee84fcea,1e792fcdefb0bb34325cdc1dee84fcea,,1,canceled/unavailable,2018-02-11,113.45
RT_df5f65d2dec68b07404b0aa6f09aee32,df5f65d2dec68b07404b0aa6f09aee32,,1,canceled/unavailable,2017-07-17,84.23
RT_82492ccd735c628d8a98d08d7ffbe501,82492ccd735c628d8a98d08d7ffbe501,,1,canceled/unavailable,2017-10-18,68.53
RT_c7a5d101d4b6ed70eacc97c78158eadd,c7a5d101d4b6ed70eacc97c78158eadd,,1,canceled/unavailable,2018-02-01,124.52
RT_d7cc5fcfee9af53fcd78bb47e4e55584,d7cc5fcfee9af53fcd78bb47e4e55584,,1,canceled/unavailable,2018-01-27,185.11
RT_dc5287133fa7ba014e8083e381bf8270,dc5287133fa7ba014e8083e381bf8270,,1,canceled/unavailable,2017-11-11,92.87
RT_59798edc300f7563a9bdf18b2740def9,59798edc300f7563a9bdf18b2740def9,,1,canceled/unavailable,2017-07-05,104.07
RT_b9eb04083d9367fcd3523d0125406023,b9eb04083d9367fcd3523d0125406023,,1,canceled/unavailable,2017-06-02,165.41
RT_13d341318c77969f10d77e1382957542,13d341318c77969f10d77e1382957542,,1,canceled/unavailable,2018-08-01,38.86
RT_642b39405abba96bc0e134680e8ceb02,642b39405abba96bc0e134680e8ceb02,,1,canceled/unavailable,2017-03-05,214.1
RT_1800254c5ad71baad5c53866d4ed0ea0,1800254c5ad71baad5c53866d4ed0ea0,,1,canceled/unavailable,2017-11-14,299.98
RT_641936471bfc717987f997bfed150bd6,641936471bfc717987f997bfed150bd6,,1,canceled/unavailable,2017-04-21,20.79
RT_83e6338b5cf25dcf222551cb8da8d0d6,83e6338b5cf25dcf222551cb8da8d0d6,,1,canceled/unavailable,2017-08-16,2692.82
RT_a805d7a514bcde0719f99ddf2a3bb31d,a805d7a514bcde0719f99ddf2a3bb31d,,1,canceled/unavailable,2018-08-17,49.31
RT_1db2abc72703311e809fc353b3cc4b65,1db2abc72703311e809fc353b3cc4b65,,1,canceled/unavailable,2017-08-02,51.68
RT_a027b795d174ac4c8c7fd853838b5744,a027b795d174ac4c8c7fd853838b5744,,1,canceled/unavailable,2017-12-12,284.02
RT_f434066a90c729686966ab151fa4c7ec,f434066a90c729686966ab151fa4c7ec,,1,canceled/unavailable,2018-01-19,55.6
RT_858f8fbff9d717450f931fc6e9d15029,858f8fbff9d717450f931fc6e9d15029,,1,canceled/unavailable,2017-10-10,69.85
RT_f81e71dd7c044a9ee7c1d6e37d68d64f,f81e71dd7c044a9ee7c1d6e37d68d64f,,1,canceled/unavailable,2018-08-15,785.2
RT_05b3514bb9492bc0eb20959fbf445927,05b3514bb9492bc0eb20959fbf445927,,1,canceled/unavailable,2017-08-03,155.63
RT_3b4b5ec89dc09c7aedc74199be65fef7,3b4b5ec89dc09c7aedc74199be65fef7,,1,canceled/unavailable,2017-10-18,143.07
RT_e95c2973b9be01bfe69bd4e1f33346fa,e95c2973b9be01bfe69bd4e1f33346fa,,1,canceled/unavailable,2018-06-28,32.8
RT_bd51fae4e79d90bca958267d6e6bee30,bd51fae4e79d90bca958267d6e6bee30,,1,canceled/unavailable,2017-11-17,145.06
RT_2b68bb35779189904b0cd730eaba3d1d,2b68bb35779189904b0cd730eaba3d1d,,1,canceled/unavailable,2018-05-08,207.24
RT_9ec3685b1f21c7dfff4f656392b186dd,9ec3685b1f21c7dfff4f656392b186dd,,1,canceled/unavailable,2018-02-20,106.92
RT_8d6342c5d498f0042ad00193ce3038c8,8d6342c5d498f0042ad00193ce3038c8,,1,canceled/unavailable,2017-10-02,386.81
RT_20e297eefc937e9b79e2cf97e9faddf1,20e297eefc937e9b79e2cf97e9faddf1,,1,canceled/unavailable,2018-05-09,93.39
RT_6d97e3d5d9043bb4fa4f8fd0b4d9f230,6d97e3d5d9043bb4fa4f8fd0b4d9f230,,1,canceled/unavailable,2017-09-20,38.68
RT_d8716a985f69a46751cc046b0fea0d98,d8716a985f69a46751cc046b0fea0d98,,1,canceled/unavailable,2017-10-06,87.08
RT_3716cd16bc2a97768309209eb4d4c6a7,3716cd16bc2a97768309209eb4d4c6a7,,1,canceled/unavailable,2017-11-29,142.02
RT_54ee4ac3ad09faa2237f8a844b4d7b92,54ee4ac3ad09faa2237f8a844b4d7b92,,1,canceled/unavailable,2018-08-16,386.8
RT_b302801106ed1f5eb6f08ccdae6fea99,b302801106ed1f5eb6f08ccdae6fea99,,1,canceled/unavailable,2017-07-18,170.28
RT_2a490849da4cef28b5edaea693b89ac7,2a490849da4cef28b5edaea693b89ac7,,1,canceled/unavailable,2018-04-24,44.38
RT_b803962943a08a081c52d087e852358c,b803962943a08a081c52d087e852358c,,1,canceled/unavailable,2018-05-06,290.29
RT_261e56a43de07e1b1bc9e8615c8e8aa9,261e56a43de07e1b1bc9e8615c8e8aa9,,1,canceled/unavailable,2017-08-30,87.01
RT_a8a3eaaf155bc111acb10e0536a9e753,a8a3eaaf155bc111acb10e0536a9e753,,1,canceled/unavailable,2018-02-07,86.83
RT_33c4ff80921c70a563083f3e317f7247,33c4ff80921c70a563083f3e317f7247,,1,canceled/unavailable,2017-12-18,84.23
RT_fc3c882665c98c9b737a7b1b3aa6c553,fc3c882665c98c9b737a7b1b3aa6c553,,1,canceled/unavailable,2018-04-17,37.78
RT_caf12c43defcd1c679e73f2398192965,caf12c43defcd1c679e73f2398192965,,1,canceled/unavailable,2018-07-02,75.15
RT_1aecadf4362edaca7fa033e882076c8d,1aecadf4362edaca7fa033e882076c8d,,1,canceled/unavailable,2016-10-04,50.74
RT_dbcf37e35ce87b02f0707de96a6b99db,dbcf37e35ce87b02f0707de96a6b99db,,1,canceled/unavailable,2017-02-27,46.01
RT_acb57c5603a88c7f205dab4c1d8cd344,acb57c5603a88c7f205dab4c1d8cd344,,1,canceled/unavailable,2017-07-05,143.29
RT_078f6a01964ee122ef20881df839af31,078f6a01964ee122ef20881df839af31,,1,canceled/unavailable,2018-08-06,2419.2
RT_1e4dc51447faa970879bb120932eebb6,1e4dc51447faa970879bb120932eebb6,,1,canceled/unavailable,2018-01-22,24.52
RT_3bb3f7783f2e72ad6c1baacfdc807994,3bb3f7783f2e72ad6c1baacfdc807994,,1,canceled/unavailable,2017-11-30,70.92
RT_10ade03150da4c3a784807bae033f361,10ade03150da4c3a784807bae033f361,,1,canceled/unavailable,2017-09-03,63.33
RT_d69fcef5a5fe3a3db60ea65c6ee499cc,d69fcef5a5fe3a3db60ea65c6ee499cc,,1,canceled/unavailable,2017-12-02,69.38
RT_fb265b2dc558a56445dfc48f8224e201,fb265b2dc558a56445dfc48f8224e201,,1,canceled/unavailable,2017-10-10,131.12
RT_620b0acb9258b51defbc51804c5298d5,620b0acb9258b51defbc51804c5298d5,,1,canceled/unavailable,2016-10-04,451.44
RT_037a9cf279c376ab222c9d27be892513,037a9cf279c376ab222c9d27be892513,,1,canceled/unavailable,2017-11-06,481.22
RT_b465e6231fb8411e534acc602cff4adb,b465e6231fb8411e534acc602cff4adb,,1,canceled/unavailable,2017-06-11,2125.19
RT_30e0a586733725ef792f50d33720b961,30e0a586733725ef792f50d33720b961,,1,canceled/unavailable,2017-03-02,68.01
RT_eba9f7d9010e498a2fdd4a48583db537,eba9f7d9010e498a2fdd4a48583db537,,1,canceled/unavailable,2018-01-29,299.37
RT_583174fbe37d3d5f0d6661be3aad1786,583174fbe37d3d5f0d6661be3aad1786,,1,canceled/unavailable,2018-08-04,99.28
RT_484ce4bf2067023e5184d003c41eb07a,484ce4bf2067023e5184d003c41eb07a,,1,canceled/unavailable,2017-11-24,74.44
RT_d98c5ae5ced12b3d997f7b614a8f1bb7,d98c5ae5ced12b3d997f7b614a8f1bb7,,1,canceled/unavailable,2017-05-23,211.4
RT_dd517e36df351de8139a960329ab58da,dd517e36df351de8139a960329ab58da,,1,canceled/unavailable,2017-11-13,159.51
RT_8ff1992743a7f3a6daffc9ec9db05cbc,8ff1992743a7f3a6daffc9ec9db05cbc,,1,canceled/unavailable,2017-06-05,275.56
RT_ab25d035abca0cb6c74fff900e926246,ab25d035abca0cb6c74fff900e926246,,1,canceled/unavailable,2018-04-13,268.59
RT_913677abacbcdc2b2f18b3ec362a0cdd,913677abacbcdc2b2f18b3ec362a0cdd,,1,canceled/unavailable,2017-04-09,134.25
RT_1c851b2d3587fe02888b58c64fbc1ab0,1c851b2d3587fe02888b58c64fbc1ab0,,1,canceled/unavailable,2018-01-09,33.11
RT_32c75dfb830b25a968cfd39e54d315a3,32c75dfb830b25a968cfd39e54d315a3,,1,canceled/unavailable,2017-11-07,104.63
RT_127f3dbf0dfc0da17005ba12e05d988c,127f3dbf0dfc0da17005ba12e05d988c,,1,canceled/unavailable,2017-04-27,519.22
RT_6ec704c9a120baaa6b3e162255ec684b,6ec704c9a120baaa6b3e162255ec684b,,1,canceled/unavailable,2017-12-30,211.01
RT_a3b14686446d3401d67a3421891c34a3,a3b14686446d3401d67a3421891c34a3,,1,canceled/unavailable,2018-02-09,55.8
RT_dd6eb2d6d50c1539804511adb0e4fa41,dd6eb2d6d50c1539804511adb0e4fa41,,1,canceled/unavailable,2017-08-13,31.75
RT_09f541f117ac3f665dc3aad6d3bb8fc9,09f541f117ac3f665dc3aad6d3bb8fc9,,1,canceled/unavailable,2017-04-20,190.91
RT_1a47da1d66c70489c8e35fe2b5433ab7,1a47da1d66c70489c8e35fe2b5433ab7,,1,canceled/unavailable,2016-10-07,270.75
RT_4a1c879db7056f078a037fdf72b6d0fc,4a1c879db7056f078a037fdf72b6d0fc,,1,canceled/unavailable,2018-07-10,325.82
RT_2efab00b70c96a73f5fed910d373957a,2efab00b70c96a73f5fed910d373957a,,1,canceled/unavailable,2017-12-24,252.26
RT_457afd8c764234eb93f7a25268578440,457afd8c764234eb93f7a25268578440,,1,canceled/unavailable,2017-08-14,228.82
RT_ee11405a850edd187af2fb6e1771bcdb,ee11405a850edd187af2fb6e1771bcdb,,1,canceled/unavailable,2017-03-01,157.94
RT_ceb533871105f7cda81fafc19e1ee38e,ceb533871105f7cda81fafc19e1ee38e,,1,canceled/unavailable,2017-10-20,18.37
RT_47282cfe5747c1c19920f090e491d285,47282cfe5747c1c19920f090e491d285,,1,canceled/unavailable,2018-08-23,92.76
RT_ccbd198eb55e22f3b2240d1605961c5f,ccbd198eb55e22f3b2240d1605961c5f,,1,canceled/unavailable,2017-07-07,293.46
RT_4a6c07557205c5dbdeae7e289af5c1c6,4a6c07557205c5dbdeae7e289af5c1c6,,1,canceled/unavailable,2017-11-28,90.18
RT_20085191cbcabee83a2016eb4a9fbf21,20085191cbcabee83a2016eb4a9fbf21,,1,canceled/unavailable,2018-02-26,103.5
RT_00daac8efd71674d62356c2a306d1e4c,00daac8efd71674d62356c2a306d1e4c,,1,canceled/unavailable,2017-11-21,67.97
